PacketCounter,SampleTimeFine,_Quat_W,_Quat_X,_Quat_Y,_Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
5943,1194899417,0.070559777,0.631003261,-0.037903253,0.771634459,9.327682495,-0.279260337,2.221415281,-5.466948986,9.270010948,-0.268539667,-1.415039063,-0.728027344,-0.062988281, 
5944,1194907750,0.070883937,0.630455196,-0.038319431,0.772032201,9.468237877,-0.097702332,2.001614094,-6.195137024,8.055280685,-0.087933682,-1.3828125,-0.712402344,-0.071777344, 
5945,1194916083,0.071178392,0.629902482,-0.038767967,0.772433817,10.0623703,-0.228056923,2.437912703,-6.366649628,8.359757423,0.596286654,-1.393066406,-0.698242188,-0.100585938, 
5946,1194924416,0.071418211,0.629331112,-0.03924758,0.772853196,10.07214165,-0.045906939,2.019953251,-6.144701958,8.39413166,1.394631267,-1.354003906,-0.686035156,-0.108886719, 
5947,1194932749,0.071673207,0.628787458,-0.039760921,0.773245692,10.51872826,0.111908942,1.560815215,-6.710494518,8.099900246,1.564376712,-1.373046875,-0.670410156,-0.130371094, 
5948,1194941082,0.071829267,0.627908885,-0.040316164,0.773916006,10.16198349,-0.088958092,3.21125412,-6.390188694,13.71961212,3.357706785,-1.33984375,-0.651367188,-0.129882813, 
5949,1194949415,0.072209775,0.627299249,-0.041022941,0.774337709,9.570181847,-0.896195173,1.473853827,-9.901183128,8.934233665,1.959399462,-1.358886719,-0.63671875,-0.158691406, 
5950,1194957748,0.072453044,0.626305759,-0.041553114,0.775090635,9.523939133,0.086612053,2.614318609,-6.940742016,15.73532867,2.364437819,-1.32421875,-0.625,-0.158203125, 
5951,1194966081,0.072864614,0.625528634,-0.042258635,0.775641263,9.58320713,-0.375248581,1.722933292,-10.24887276,11.85015965,1.834274173,-1.346191406,-0.603027344,-0.184082031, 
5952,1194974414,0.073198274,0.624549985,-0.042931058,0.776361227,9.278496742,-0.246481314,2.113737106,-9.24333477,15.21303082,2.590150833,-1.313964844,-0.588867188,-0.184570313, 
5953,1194982747,0.073628917,0.623639047,-0.043585155,0.777016044,10.06630135,0.084038906,2.39952755,-9.937251091,14.23702335,1.367659688,-1.333984375,-0.572753906,-0.2109375, 
5954,1194991080,0.073991299,0.622586846,-0.044450853,0.777776062,9.82184124,0.616630852,2.971809387,-11.60143375,16.17215347,4.028877258,-1.306152344,-0.552734375,-0.212890625, 
5955,1194999413,0.074449316,0.62162292,-0.045558803,0.778438985,10.10116768,0.565350711,1.819727063,-15.07165241,14.43025875,5.002346992,-1.328125,-0.535644531,-0.237304688, 
5956,1195007746,0.074817702,0.62044549,-0.046749037,0.779271901,10.10913658,0.520400345,2.185974836,-15.23143673,17.81303024,6.893268108,-1.301757813,-0.517578125,-0.241210938, 
5957,1195016079,0.075177103,0.619238377,-0.048010457,0.780120492,10.18833351,0.408901215,2.552108765,-16.00480652,18.4026432,7.712795734,-1.319824219,-0.498535156,-0.268554688, 
5958,1195024412,0.075500503,0.617844105,-0.049417831,0.781106055,9.93215847,-0.065190442,2.657339334,-17.30240059,21.19588089,9.534610748,-1.297851563,-0.477050781,-0.274414063, 
5959,1195032745,0.0759091,0.616523862,-0.050790381,0.782020926,10.12491989,-0.258868098,1.34355104,-17.68910027,20.09713364,8.272647858,-1.30859375,-0.458496094,-0.306152344, 
5960,1195041078,0.076138034,0.614872813,-0.052024156,0.783216536,10.1249094,-0.298004746,2.761352777,-14.75608921,25.86026573,9.47826004,-1.283203125,-0.438476563,-0.307128906, 
5961,1195049411,0.076452725,0.613225639,-0.053282261,0.78439188,9.837924957,-0.310379565,2.449291468,-15.82113266,25.87614822,8.809959412,-1.29296875,-0.414550781,-0.338867188, 
5962,1195057744,0.076820239,0.611495316,-0.054497458,0.785622418,10.42200279,-0.319426715,2.232482672,-15.77454281,27.13683701,7.92772913,-1.270019531,-0.397460938,-0.338378906, 
5963,1195066077,0.077104568,0.609548211,-0.055618856,0.787027895,10.24095154,-0.303009093,3.752614021,-14.2359724,31.1737957,8.453640938,-1.270996094,-0.375488281,-0.370605469, 
5964,1195074410,0.077501871,0.607617617,-0.056837119,0.788393497,10.13319302,-0.226718947,2.833954334,-16.1794014,30.46776962,7.921172142,-1.242675781,-0.362304688,-0.366699219, 
5965,1195082743,0.078119203,0.605556846,-0.057559595,0.78986454,11.49037361,-0.420071393,2.88997817,-12.76315022,33.63604736,1.674058437,-1.246582031,-0.337402344,-0.391601563, 
5966,1195091076,0.080867909,0.601794779,-0.052161541,0.792832315,8.242295265,11.56335068,4.819889545,35.39828873,72.66980743,-69.55596161,-1.215820313,-0.328613281,-0.389648438, 
5967,1195099409,0.085038804,0.601037681,-0.056301698,0.792687118,15.69788074,-1.172441483,1.838496685,-79.3273468,4.732295036,-11.6782608,-1.20703125,-0.30859375,-0.414550781, 
5968,1195107742,0.086342067,0.597467422,-0.055523831,0.795295835,6.055915356,0.346055299,2.806244373,-3.115470171,61.51591492,-15.70642185,-1.176269531,-0.289550781,-0.409179688, 
5969,1195116075,0.08896789,0.595044374,-0.057554029,0.796677649,14.39314175,-1.204904675,2.93287611,-44.3241272,36.73718643,-9.394304276,-1.171386719,-0.275390625,-0.432128906, 
5970,1195124408,0.090230748,0.591643631,-0.058999099,0.798959136,7.775744438,-0.857008457,2.664857626,-27.20181847,54.28533173,2.585675955,-1.146972656,-0.255859375,-0.428222656, 
5971,1195132741,0.091991112,0.588690221,-0.060653787,0.800813973,11.8650074,-4.226534843,1.830547214,-33.38710403,46.20814896,-2.027730942,-1.14453125,-0.232910156,-0.444335938, 
5972,1195141074,0.092598341,0.585318923,-0.061846919,0.803120673,9.902760506,-4.409009933,2.810364246,-19.0686512,53.9319725,7.81032896,-1.120605469,-0.217773438,-0.438964844, 
5973,1195149407,0.093027748,0.582056522,-0.062499709,0.805388331,10.59523869,-5.054018497,2.840376854,-11.61585617,53.109478,5.325713158,-1.119140625,-0.197753906,-0.453125, 
5974,1195157740,0.092799552,0.578647435,-0.062738873,0.807848811,10.48833179,-5.049781322,2.395436525,-1.735062003,56.09660721,9.604534149,-1.101074219,-0.180175781,-0.443847656, 
5975,1195166073,0.092161074,0.575213552,-0.062450171,0.810392618,10.93539524,-3.829935312,3.291280746,7.375962257,57.49943542,10.15685654,-1.098144531,-0.162109375,-0.457519531, 
5976,1195174406,0.091229863,0.571581185,-0.061857596,0.8131091,10.68923378,-2.640942335,3.154117346,13.07079697,61.0752182,11.32000637,-1.076171875,-0.147949219,-0.453613281, 
5977,1195182739,0.090187483,0.567869604,-0.06106738,0.815881073,10.97352219,-1.836775064,2.894547224,16.00607491,62.68709564,11.23061657,-1.076660156,-0.133300781,-0.465820313, 
5978,1195191072,0.089063458,0.563944459,-0.060139645,0.818790615,11.23450565,-0.796052337,3.304266453,18.12292862,66.13009644,11.32513809,-1.060546875,-0.118652344,-0.457519531, 
5979,1195199405,0.08800035,0.559799314,-0.059136577,0.821817458,11.13487816,0.173342288,3.513336658,18.24104309,69.78665161,10.47810268,-1.055664063,-0.102539063,-0.474121094, 
5980,1195207738,0.087129585,0.555422246,-0.058266267,0.824936509,11.1730051,0.396595299,3.605449438,15.14002323,72.9985733,9.525737762,-1.0390625,-0.092285156,-0.46484375, 
5981,1195216071,0.086391725,0.550841212,-0.057533626,0.82813102,11.40569592,0.481495678,3.002907038,12.29311848,75.94582367,9.423923492,-1.038085938,-0.075683594,-0.478515625, 
5982,1195224404,0.085702643,0.546022952,-0.056867085,0.83143276,11.34249592,0.760344744,3.698289633,11.05779171,79.31129456,9.591189384,-1.020507813,-0.060058594,-0.469238281, 
5983,1195232737,0.085203186,0.540875673,-0.056239963,0.834883928,11.58392715,0.465835333,3.994724989,8.828425407,84.40650177,8.245774269,-1.022949219,-0.046875,-0.490722656, 
5984,1195241070,0.084791422,0.535593867,-0.05573108,0.838357925,11.38004875,0.732642293,3.353357553,6.756707668,85.94837189,8.160043716,-1.004882813,-0.037597656,-0.481445313, 
5985,1195249403,0.084577583,0.529955029,-0.055241246,0.841987669,12.09797668,-0.064407863,4.16833353,4.70428133,91.44213104,6.562761784,-1.005859375,-0.0234375,-0.49609375, 
5986,1195257736,0.084432185,0.523938715,-0.054757506,0.845790505,12.1516571,-0.569920957,2.686992645,3.91041708,97.03266907,6.227858543,-0.985351563,-0.010742188,-0.489257813, 
5987,1195266069,0.08429125,0.517693996,-0.054149531,0.849680126,12.86683083,-1.273426294,1.960893989,5.038991928,100.5475006,5.629738808,-0.989746094,0.001464844,-0.501953125, 
5988,1195274402,0.083874464,0.511021972,-0.05328159,0.853805125,14.35109138,-1.183512926,3.921304226,9.786056519,107.2416611,7.508159637,-0.97265625,0.008300781,-0.499511719, 
5989,1195282735,0.083317302,0.503707409,-0.052448004,0.858246326,14.62855434,0.315445185,4.22514677,9.795042992,116.935463,10.31745148,-0.973144531,0.01953125,-0.515625, 
5990,1195291068,0.083391748,0.495774925,-0.051625542,0.86289531,14.69152832,1.228650212,2.722799063,4.815863609,126.0616226,3.551578522,-0.95703125,0.027832031,-0.512695313, 
5991,1195299401,0.084113397,0.487079799,-0.050817251,0.867811263,15.34724045,1.987239242,3.094106197,-0.53557694,137.4263,-3.112872839,-0.95703125,0.036621094,-0.528808594, 
5992,1195307734,0.08538489,0.477683693,-0.050216615,0.872929752,16.23267174,2.153684378,4.662392139,-7.297866821,147.2682495,-7.631651402,-0.942382813,0.040039063,-0.528808594, 
5993,1195316067,0.08744093,0.467306405,-0.049576536,0.878362894,17.92941666,2.719841003,2.759869099,-12.97988129,161.7265015,-16.18877792,-0.940429688,0.044921875,-0.547363281, 
5994,1195324400,0.09047994,0.455987304,-0.049128834,0.884011149,16.95527077,4.212511063,1.363739848,-22.53839111,174.9306335,-25.97653389,-0.923828125,0.045898438,-0.543945313, 
5995,1195332733,0.094880603,0.443972051,-0.048827004,0.889664412,18.62575531,4.033496857,2.158172369,-33.78240204,184.1595612,-41.08902359,-0.918457031,0.048828125,-0.569335938, 
5996,1195341066,0.100633197,0.430551469,-0.048520647,0.895625234,19.77026176,4.510525703,0.421429396,-43.5879097,204.1977539,-56.3643074,-0.901367188,0.046875,-0.569824219, 
5997,1195349399,0.107583992,0.41576308,-0.048530716,0.901782691,18.55474472,5.695036411,-0.782536626,-56.36159134,222.5202637,-68.01210785,-0.892089844,0.043457031,-0.593261719, 
5998,1195357732,0.116222069,0.400004715,-0.049521606,0.907764792,18.21372986,6.043606758,-0.132605016,-79.71653748,233.3369904,-82.9641037,-0.869628906,0.040039063,-0.604980469, 
5999,1195366065,0.126481086,0.382826716,-0.052107207,0.913636625,18.4224968,4.901138306,1.725340843,-110.8966751,248.8987579,-93.61398315,-0.86328125,0.032714844,-0.631347656, 
6000,1195374398,0.137002707,0.364008099,-0.056647778,0.91952157,17.10101318,0.649999678,7.22738266,-139.717041,266.5506287,-85.43206024,-0.844238281,0.02734375,-0.64453125, 
6001,1195382731,0.145315915,0.34468317,-0.060678419,0.92541641,16.11912155,-5.978484154,12.76912975,-123.1312485,272.0644836,-59.63577652,-0.833007813,0.03125,-0.677246094, 
6002,1195391064,0.150720954,0.325670511,-0.061527181,0.931362867,19.81433296,-0.419821501,5.947697163,-68.22151184,272.4879761,-37.85292053,-0.812011719,0.022460938,-0.68359375, 
6003,1195399397,0.153120428,0.305622309,-0.061654739,0.937735856,13.79146862,2.542502403,1.279826283,-47.26856995,286.3899841,-0.837455511,-0.801757813,0.018066406,-0.716308594, 
6004,1195407730,0.154827937,0.287561685,-0.063626431,0.943020999,10.5816164,4.976457119,-1.229089022,-64.92002869,251.978302,11.84931755,-0.784179688,0.009277344,-0.723144531, 
6005,1195416063,0.155913413,0.270667285,-0.06686423,0.947607398,10.94868469,0.874453306,-2.849838257,-76.96729279,230.5826874,22.42658234,-0.774902344,0.008300781,-0.747558594, 
6006,1195424396,0.155464828,0.255045801,-0.067668363,0.951947331,8.400776863,-0.786790907,-3.908920765,-37.09729385,217.1948242,31.65942383,-0.762207031,0.004394531,-0.750976563, 
6007,1195432729,0.154153764,0.241998136,-0.066547349,0.955638707,5.140291214,2.733098269,-4.081521511,-3.91129899,184.2243042,32.41630173,-0.752441406,-0.000976563,-0.775878906, 
6008,1195441062,0.153446272,0.231868565,-0.066512682,0.95826298,3.571475029,4.869187832,-3.685241699,-15.04257965,140.9306488,23.17743874,-0.746582031,-0.01171875,-0.777832031, 
6009,1195449395,0.154348269,0.224123359,-0.06872566,0.959803522,2.753314734,3.568590164,-3.405994177,-45.69755173,102.4237442,4.656003475,-0.738769531,-0.016113281,-0.796386719, 
6010,1195457728,0.155521944,0.21897532,-0.072577141,0.96051842,1.167271018,0.202639773,-3.185961962,-63.51131439,62.76309967,1.90169096,-0.742675781,-0.022460938,-0.797363281, 
6011,1195466061,0.15574044,0.218138352,-0.076438427,0.960373878,2.551431179,-2.446362495,-3.992507935,-52.31990433,1.872277021,8.418139458,-0.747558594,-0.024414063,-0.813964844, 
6012,1195474394,0.154846519,0.219567403,-0.078865953,0.959996462,7.110094547,-3.34530735,-4.887739182,-25.51966286,-26.45745468,15.94352627,-0.751953125,-0.025878906,-0.807128906, 
6013,1195482727,0.153659463,0.220588133,-0.079165764,0.959928572,6.856354713,-2.781217813,-4.207841396,3.000426769,-16.31513214,14.47612,-0.764160156,-0.032226563,-0.814941406, 
6014,1195491060,0.153275043,0.221961886,-0.077961214,0.959771872,4.402153492,-2.094996214,-3.271840096,21.00542831,-16.76892281,-1.252780318,-0.769042969,-0.043457031,-0.807128906, 
6015,1195499393,0.153659075,0.22446616,-0.075889729,0.959294081,3.54101038,-1.508280396,-2.791226625,32.20909119,-30.44178772,-15.93108654,-0.779785156,-0.057128906,-0.819824219, 
6016,1195507726,0.154028341,0.228018895,-0.073137045,0.958610415,3.642530203,-1.233457923,-2.993021965,43.19697571,-43.03403091,-19.36165237,-0.782714844,-0.068847656,-0.803710938, 
6017,1195516059,0.153837845,0.232204035,-0.069581322,0.957900822,2.444458246,-1.105791688,-2.921200037,56.89601898,-50.76500702,-15.19968319,-0.794921875,-0.087402344,-0.814941406, 
6018,1195524392,0.152976334,0.237920716,-0.065542109,0.956920326,0.99030143,0.082060426,-2.4118433,68.35146332,-70.9582901,-9.939293861,-0.804199219,-0.102050781,-0.802734375, 
6019,1195532725,0.151797846,0.245290175,-0.061771691,0.955497026,1.172540069,1.216466665,-2.073605299,68.96652222,-95.47249603,-7.312120438,-0.820800781,-0.118164063,-0.806640625, 
6020,1195541058,0.150658786,0.254018784,-0.058532719,0.953598797,1.209208608,1.415818453,-1.698278308,64.2490387,-115.5427017,-8.208003998,-0.832519531,-0.141601563,-0.792480469, 
6021,1195549391,0.149622783,0.264163166,-0.05589043,0.951161146,1.389214635,1.656024933,-1.426236629,58.59861755,-137.6134796,-9.706975937,-0.8515625,-0.15625,-0.794921875, 
6022,1195557724,0.148500159,0.275562078,-0.054007661,0.948207319,2.258098602,2.167701006,-1.161892772,51.11457062,-157.0615387,-7.870407581,-0.869140625,-0.178222656,-0.776367188, 
6023,1195566057,0.147314429,0.287785232,-0.053139109,0.944804251,2.767976999,2.343721867,-0.711256683,39.52867889,-172.0969696,-4.705387592,-0.898925781,-0.195800781,-0.77734375, 
6024,1195574390,0.146198288,0.300846308,-0.053313311,0.940891027,3.09272337,2.067985535,-0.374402612,26.97903824,-186.5971832,-3.147243023,-0.916503906,-0.210449219,-0.749511719, 
6025,1195582723,0.145233154,0.314619958,-0.054359291,0.936465383,3.414711952,1.741486788,0.005732432,16.18249512,-200.0478821,-3.028158426,-0.948730469,-0.229980469,-0.74609375, 
6026,1195591056,0.144484535,0.329214156,-0.056267101,0.931437969,3.899736643,1.746582031,0.23604162,5.26637125,-214.3103943,-3.918867111,-0.972167969,-0.248535156,-0.7265625, 
6027,1195599389,0.144021809,0.344399631,-0.059023678,0.925831199,4.642486572,1.252855897,0.455350488,-6.105698586,-226.4419403,-5.331806183,-1.0078125,-0.266601563,-0.721191406, 
6028,1195607722,0.143799439,0.360060096,-0.062321898,0.919671059,5.544229507,0.967993498,0.644613981,-13.7284832,-235.5124359,-7.312108517,-1.030761719,-0.28515625,-0.687011719, 
6029,1195616055,0.143907383,0.375847697,-0.066019647,0.913055956,6.363099575,0.428975821,0.874942243,-20.4740715,-240.3595734,-10.51694965,-1.067382813,-0.304199219,-0.678710938, 
6030,1195624388,0.144211709,0.391755015,-0.069787264,0.906013906,6.774349213,-0.41835314,1.148136497,-22.62471008,-243.5431519,-13.57449436,-1.093261719,-0.330078125,-0.645996094, 
6031,1195632721,0.144431368,0.407854229,-0.073333964,0.898563981,7.109682083,-1.11634469,1.405870914,-19.32013512,-248.2602539,-14.70491409,-1.133789063,-0.349121094,-0.632324219, 
6032,1195641054,0.144281864,0.424318284,-0.076477371,0.890667558,7.926371574,-1.946464181,1.681871772,-12.07875252,-254.3534088,-13.64177132,-1.150878906,-0.377929688,-0.592285156, 
6033,1195649387,0.1435709,0.441001803,-0.078770734,0.882440209,8.555583,-2.894880295,1.791546464,1.784789562,-258.3676758,-12.62856102,-1.196777344,-0.41015625,-0.572753906, 
6034,1195657720,0.14213115,0.458078623,-0.079876386,0.873832345,9.207832336,-2.791888475,2.023123741,20.89462852,-263.3934937,-12.15414143,-1.21484375,-0.448242188,-0.521972656, 
6035,1195666053,0.14014262,0.475419998,-0.079880774,0.864844024,10.12081909,-2.421215534,2.080766201,37.77281952,-267.9204407,-13.54260921,-1.257324219,-0.480957031,-0.491210938, 
6036,1195674386,0.137636364,0.492990404,-0.078753628,0.855461895,11.07808495,-1.879457355,2.157681942,54.56048584,-271.1005554,-15.79139709,-1.268066406,-0.521972656,-0.42578125, 
6037,1195682719,0.134678811,0.51055634,-0.076651871,0.845765114,12.04656601,-1.044700265,2.309026241,68.80047607,-272.3341675,-17.68181801,-1.311035156,-0.560546875,-0.381347656, 
6038,1195691052,0.131366894,0.528049707,-0.073813573,0.835737944,12.77738667,-0.175491691,2.541892529,79.3158493,-272.3030701,-19.28061485,-1.311523438,-0.607910156,-0.299316406, 
6039,1195699385,0.12778157,0.545361996,-0.07051564,0.825396776,13.42905045,0.66618973,2.895488977,85.9961853,-272.4669189,-19.84675407,-1.349609375,-0.650390625,-0.240234375, 
6040,1195707718,0.124039546,0.562585294,-0.067081749,0.814623952,14.03630829,1.485521555,3.22992754,88.06552124,-274.0869751,-19.78609085,-1.333496094,-0.694335938,-0.14453125, 
6041,1195716051,0.120320112,0.579559863,-0.063731156,0.803474903,14.91091919,2.016894817,3.504840612,86.25908661,-274.8525391,-19.78127861,-1.356445313,-0.732421875,-0.066894531, 
6042,1195724384,0.116764992,0.596171498,-0.060539313,0.792010605,15.68709087,2.526875973,3.94295764,82.25299835,-272.9573669,-20.56451225,-1.33203125,-0.770507813,0.038085938, 
6043,1195732717,0.113636903,0.612248242,-0.057588864,0.780335009,16.24406242,2.689123631,4.517344475,75.15332031,-269.4126587,-23.10015869,-1.330078125,-0.804199219,0.118164063, 
6044,1195741050,0.11105103,0.627826691,-0.054961957,0.76842767,16.76702309,3.023049831,5.167274475,66.07994843,-265.5848999,-26.18871307,-1.272949219,-0.831542969,0.218261719, 
6045,1195749383,0.109135866,0.642740011,-0.052858703,0.756426573,17.50851822,2.558598757,5.741397858,53.74131393,-260.1619873,-28.36998367,-1.256347656,-0.8515625,0.287597656, 
6046,1195757716,0.107781433,0.656979024,-0.051193513,0.744406939,17.88344383,1.807130218,6.321267605,43.12037659,-253.078537,-29.87433624,-1.187988281,-0.864257813,0.376464844, 
