PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
4056,1244580763,0.980962515,0.123703778,-0.137934431,0.058190133,4.627223015,3.810662985,9.614265442,-23.27402878,2.355140686,12.25182056,0.700927734,0.602294922,-0.732177734, 
4057,1244589096,0.981112003,0.122179776,-0.138080984,0.058539651,1.647438645,1.976073503,9.217469215,-20.87338066,0.806118786,7.49059248,0.711669922,0.615234375,-0.699951172, 
4058,1244597429,0.981250644,0.120447651,-0.138406143,0.059036188,3.768093109,3.132512808,8.971282959,-23.29823685,-1.758853793,10.22606754,0.677490234,0.613769531,-0.713623047, 
4059,1244605762,0.981449366,0.118342094,-0.138537079,0.059681252,2.995106936,1.411633492,9.114085197,-28.22701454,2.074050426,12.53317165,0.689453125,0.625244141,-0.680419922, 
4060,1244614095,0.981553912,0.117229387,-0.138684824,0.059814498,2.450355768,1.346608996,8.844923019,-15.43252754,-0.528063178,3.876420498,0.6640625,0.629150391,-0.698242188, 
4061,1244622428,0.981660485,0.115916058,-0.13886404,0.060209785,3.343821526,2.466924429,8.828713417,-17.9006176,0.188226283,7.802085876,0.676025391,0.63671875,-0.672851563, 
4062,1244630761,0.981757224,0.114705406,-0.139035806,0.060552038,2.331712961,1.025868893,9.057766914,-16.3636837,-0.449350625,6.9303298,0.654052734,0.642333984,-0.692871094, 
4063,1244639094,0.981773436,0.114104562,-0.139397532,0.060592305,2.888421059,1.884525657,9.118082047,-8.964111328,-3.59997797,2.015289545,0.666015625,0.646728516,-0.670898438, 
4064,1244647427,0.981794655,0.113441758,-0.139721349,0.060746811,2.834383965,2.379219532,9.566297531,-9.332956314,-3.399828911,3.651885748,0.639160156,0.648925781,-0.692138672, 
4065,1244655760,0.981819332,0.112779796,-0.140039295,0.060848717,2.595683098,2.229182005,9.736276627,-9.64196682,-2.85147953,2.888863564,0.650146484,0.653320313,-0.665771484, 
4066,1244664093,0.981875539,0.111993939,-0.140269756,0.06086465,3.114628792,2.499143362,9.447670937,-11.23742676,-2.18448472,1.843495011,0.626220703,0.656982422,-0.695800781, 
4067,1244672426,0.981910706,0.111361265,-0.140580431,0.060737826,2.363604307,1.731289506,9.353280067,-9.697242737,-3.113103151,-0.269128799,0.635742188,0.660400391,-0.674316406, 
4068,1244680759,0.981971681,0.110622928,-0.140804246,0.06058351,3.814827204,2.241048813,8.873904228,-10.9255991,-2.386119843,-0.560593188,0.615234375,0.663574219,-0.703125, 
4069,1244689092,0.982031167,0.109956153,-0.141019329,0.060332932,2.254111528,1.311309934,8.479372978,-10.35432529,-1.941021562,-2.042351246,0.624023438,0.665283203,-0.679931641, 
4070,1244697425,0.982054174,0.109590136,-0.141245782,0.060095329,2.888296843,2.284975767,8.496576309,-6.004488468,-2.933854342,-2.370879173,0.600830078,0.666992188,-0.703613281, 
4071,1244705758,0.982119501,0.108995266,-0.141271025,0.06004823,3.071238518,1.940455198,8.866034508,-8.838243484,0.881116927,0.277210057,0.609619141,0.672851563,-0.686279297, 
4072,1244714091,0.982127547,0.108746052,-0.141436324,0.059980758,2.978149176,1.775325298,9.04910183,-4.022843838,-1.975856543,-0.382266849,0.588134766,0.671386719,-0.717285156, 
4073,1244722424,0.982156634,0.108394936,-0.141532943,0.059910625,3.273911953,2.330916882,9.470500946,-5.59786272,-0.38992548,-0.367666751,0.597167969,0.672851563,-0.699707031, 
4074,1244730757,0.982165098,0.10807588,-0.14172706,0.059890427,2.4591465,1.761133075,9.673046112,-4.898953438,-2.236609459,0.435557306,0.580810547,0.671142578,-0.727294922, 
4075,1244739090,0.982158363,0.107754044,-0.142041624,0.059837379,3.705377579,2.094173431,9.278223991,-5.294949532,-3.401852846,0.157002479,0.585449219,0.674560547,-0.70703125, 
4076,1244747423,0.982210755,0.107281379,-0.142117321,0.059645735,2.345154047,1.989919782,9.230676651,-7.276492596,-0.678393066,-1.79184401,0.562744141,0.672607422,-0.738037109, 
4077,1244755756,0.98220259,0.10681314,-0.142555997,0.059573196,2.703400612,2.59499073,9.007324219,-7.408072948,-4.992035866,0.364170432,0.569824219,0.672607422,-0.723876953, 
4078,1244764089,0.98227489,0.105980374,-0.142701656,0.059519567,3.19644475,2.113066435,8.747991562,-11.95688057,-1.085454583,0.867413461,0.55078125,0.671142578,-0.75, 
4079,1244772422,0.982318103,0.105450816,-0.142841563,0.059411664,2.483991861,1.548466802,8.915926933,-8.139460564,-0.864506006,-0.470302939,0.553466797,0.673583984,-0.740478516, 
4080,1244780755,0.982363641,0.104950041,-0.142936572,0.059316732,2.888153315,2.249289513,8.920584679,-7.472465992,-0.785947144,-0.394356757,0.530273438,0.668212891,-0.774169922, 
4081,1244789088,0.982419729,0.104310326,-0.143044576,0.059256166,2.646772146,1.780399203,9.017621994,-9.525090218,-0.250379175,0.334355474,0.532470703,0.668945313,-0.765136719, 
4082,1244797421,0.982451797,0.103831694,-0.143240735,0.059091642,3.416579962,1.897031546,9.055760384,-7.373646736,-2.296265125,-1.221670985,0.509277344,0.6640625,-0.803466797, 
4083,1244805754,0.982556939,0.103174776,-0.143106952,0.058814168,2.981986761,1.897712827,9.518239021,-10.05922413,2.812558889,-2.947635412,0.507324219,0.665283203,-0.794433594, 
4084,1244814087,0.982622981,0.102664866,-0.143121213,0.058570087,2.00454855,1.699785471,9.584458351,-7.853477955,0.140788645,-2.522669077,0.476806641,0.656005859,-0.833251953, 
4085,1244822420,0.982677281,0.102222465,-0.143208295,0.058216639,3.994183064,2.133267164,9.009532928,-7.416549683,-0.552908838,-4.044384956,0.471435547,0.65234375,-0.826660156, 
4086,1244830753,0.982779801,0.10162209,-0.143130898,0.057728,2.418465376,1.438542247,9.31957531,-9.534848213,1.177883387,-5.806927204,0.428955078,0.644775391,-0.859130859, 
4087,1244839086,0.982763529,0.101257741,-0.143683061,0.057269979,2.324577332,1.992632508,9.137253761,-6.837105751,-7.187791348,-4.902079105,0.415527344,0.641357422,-0.850341797, 
4088,1244847419,0.982786298,0.100662909,-0.144139707,0.05677693,2.857555389,1.954966068,8.537230492,-9.782769203,-6.207738876,-5.064754486,0.366210938,0.630126953,-0.885986328, 
4089,1244855752,0.982789934,0.100206494,-0.144628793,0.056278691,2.133251905,1.376173258,9.124072075,-8.138411522,-6.2867589,-5.370844841,0.339355469,0.624755859,-0.8671875, 
4090,1244864085,0.982765555,0.099795923,-0.145237356,0.055863604,2.83681035,1.891655922,9.234952927,-7.190019131,-8.391454697,-4.131857872,0.288574219,0.614990234,-0.884521484, 
4091,1244872418,0.982752144,0.099387616,-0.14576672,0.05544718,3.271953106,1.839044929,9.225254059,-7.329641819,-6.792870045,-4.277655125,0.260986328,0.606689453,-0.856445313, 
4092,1244880751,0.982729852,0.099067315,-0.146284133,0.055050224,2.507066727,1.945156217,9.5159235,-5.866556168,-7.198932171,-4.193511486,0.210693359,0.593994141,-0.862548828, 
4093,1244889084,0.982685447,0.098760799,-0.146913573,0.054714669,3.111473322,1.952527285,9.515897751,-5.830901623,-8.180393219,-3.246220589,0.192382813,0.58984375,-0.828613281, 
4094,1244897417,0.982643783,0.098460451,-0.147515193,0.054387845,3.133470774,1.792715192,9.253295898,-5.492921829,-8.295093536,-3.155674219,0.148193359,0.574707031,-0.825195313, 
4095,1244905750,0.98261112,0.098144546,-0.148062736,0.054060731,3.985010862,2.370354414,8.659064293,-5.897396088,-7.037382603,-3.232004166,0.139648438,0.571533203,-0.780029297, 
4096,1244914083,0.982644677,0.097624175,-0.148328379,0.053661823,1.718108535,1.895418644,9.156606674,-8.463710785,-3.534892321,-4.192742825,0.109375,0.561767578,-0.780761719, 
4097,1244922416,0.982644498,0.096958049,-0.149024636,0.052939363,3.011546135,2.859565973,9.25150013,-11.5898819,-9.248689651,-7.682839394,0.112792969,0.561035156,-0.737548828, 
4098,1244930749,0.982698441,0.096367702,-0.149344131,0.052108034,2.565389872,-0.597759008,9.162218094,-10.36354733,-4.749494553,-9.83317852,0.087402344,0.547363281,-0.734375, 
4099,1244939082,0.982642889,0.096304499,-0.149946958,0.051541109,3.358136892,2.394057035,9.16461277,-2.980139732,-8.33405304,-6.89304781,0.102539063,0.544921875,-0.696777344, 
4100,1244947415,0.982659996,0.095953524,-0.150262937,0.05094628,4.642351151,1.452074528,8.672747612,-6.59307909,-4.636893749,-7.10369873,0.078613281,0.529541016,-0.707275391, 
4101,1244955748,0.982708573,0.09577816,-0.150241911,0.050396722,2.932789564,1.519609809,9.10340023,-4.152400494,0.408969671,-7.329589844,0.093017578,0.524414063,-0.676269531, 
4102,1244964081,0.98268801,0.095804632,-0.15041706,0.050226733,3.114090204,1.941021919,9.252809525,-0.46551314,-2.515036345,-2.301925898,0.078125,0.510253906,-0.678955078, 
4103,1244972414,0.982707202,0.095703416,-0.150365889,0.050192438,3.798422813,2.047807693,8.968439102,-2.022423267,1.39014864,-0.536695063,0.093994141,0.504150391,-0.657470703, 
4104,1244980747,0.98272413,0.095695019,-0.150207818,0.050351828,2.972580194,1.74006784,9.275517464,-0.07417883,2.522554159,1.754511118,0.076660156,0.487060547,-0.673828125, 
4105,1244989080,0.982726693,0.095692076,-0.150081471,0.050682217,3.287620783,2.025066137,9.06493187,0.131746829,2.785432816,4.103745937,0.09375,0.478027344,-0.652099609, 
4106,1244997413,0.982739568,0.095634677,-0.149876729,0.051146202,3.403982639,1.810120225,8.695318222,-0.069875628,3.579627275,5.913929462,0.072998047,0.463134766,-0.671142578, 
4107,1245005746,0.982728779,0.09570986,-0.149702296,0.051719982,3.009904861,1.727650046,9.021554947,1.740243912,3.671172857,7.174226761,0.089111328,0.453857422,-0.662597656, 
4108,1245014079,0.982721329,0.095772959,-0.149473965,0.052400496,3.243778467,1.716307759,8.990852356,2.047691584,4.058664799,8.57519722,0.067382813,0.435302734,-0.682128906, 
4109,1245022412,0.982691646,0.095841937,-0.149356231,0.05316072,2.682843685,1.736131668,8.90034771,2.025458574,3.115882397,9.796870232,0.075683594,0.425537109,-0.665039063, 
4110,1245030745,0.982639909,0.095996253,-0.149319038,0.053937927,3.33367753,1.722943902,9.217814445,3.399022102,1.444373965,9.97939682,0.041992188,0.405517578,-0.685791016, 
4111,1245039078,0.982605815,0.096125253,-0.149190128,0.054681309,2.499033213,1.568958759,9.78047657,2.818859339,3.191008806,9.432917595,0.050048828,0.391601563,-0.666015625, 
4112,1245047411,0.982519984,0.096376345,-0.149297222,0.055484068,3.433711767,1.795901537,9.175822258,4.695358753,-0.614408731,10.34311867,0.012695313,0.373046875,-0.685546875, 
4113,1245055744,0.982475579,0.096583918,-0.149197012,0.056174528,3.145427942,1.536337733,9.14803791,3.768481255,2.649651527,8.599121094,0.014892578,0.357421875,-0.661376953, 
4114,1245064077,0.982417345,0.096876279,-0.149133608,0.056855112,2.552345037,1.463321328,9.277997971,5.094761372,1.552209973,8.361140251,-0.028076172,0.338378906,-0.665527344, 
4115,1245072410,0.982341886,0.09718655,-0.149161443,0.057550624,3.078623295,1.566910863,8.830752373,5.109618187,0.78122139,8.643946648,-0.028320313,0.324951172,-0.642822266, 
4116,1245080743,0.982269287,0.09750589,-0.149159476,0.058251359,2.959828854,1.318212271,8.626014709,5.472520351,0.699358344,8.670433044,-0.064697266,0.309570313,-0.638427734, 
4117,1245089076,0.982169509,0.097892426,-0.14927651,0.058981329,3.059386969,1.803460717,8.16226387,6.177090645,-0.490077138,9.099417686,-0.0625,0.295654297,-0.611572266, 
4118,1245097409,0.982106984,0.098102733,-0.149220884,0.059806369,2.344087362,1.066983581,8.391100883,4.286503792,1.700157762,10.49052906,-0.096191406,0.278808594,-0.597412109, 
4119,1245105742,0.981957495,0.098612525,-0.149429321,0.060892176,2.314681292,1.532656193,10.42488003,8.561750412,-1.451123595,13.80693245,-0.085205078,0.267333984,-0.567626953, 
4120,1245114075,0.981797218,0.099184401,-0.149591833,0.062137619,4.363922596,2.452363729,10.07102013,9.985262871,-1.176795006,15.80107975,-0.108398438,0.251464844,-0.552246094, 
4121,1245122408,0.981706679,0.099449567,-0.149475291,0.063410126,2.563960791,1.688521147,8.95124054,5.849484921,3.514414072,16.34320259,-0.095947266,0.239746094,-0.518066406, 
4122,1245130741,0.981521845,0.09982577,-0.149808899,0.064874783,2.253858805,1.411553264,8.885595322,7.673118114,-3.071839333,19.4206562,-0.108154297,0.226806641,-0.504882813, 
4123,1245139074,0.981298029,0.100164182,-0.150379077,0.066403396,3.566213131,1.991730928,10.44540596,6.944239616,-5.741586685,20.70331573,-0.092529297,0.211669922,-0.481933594, 
4124,1245147407,0.981086493,0.100189559,-0.151026756,0.068003379,4.278490543,2.093946457,9.637399673,2.973058462,-6.860391617,22.42835808,-0.102783203,0.200927734,-0.469726563, 
4125,1245155740,0.980890691,0.099884048,-0.151782796,0.069575489,3.348852873,1.509614348,8.869526863,-1.859107733,-7.540091991,22.85578537,-0.080322266,0.1875,-0.444824219, 
4126,1245164073,0.980630577,0.099307306,-0.153155044,0.07104513,4.104754925,1.8539083,9.139091492,-6.045655727,-16.34489059,22.96521759,-0.087158203,0.173828125,-0.436523438, 
4127,1245172406,0.980430841,0.098120973,-0.154728413,0.072034761,3.443084478,1.75216496,9.936798096,-15.73873138,-18.50655746,17.98234749,-0.071044922,0.164794922,-0.414550781, 
4128,1245180739,0.980225325,0.096369281,-0.156925723,0.072440565,1.823052764,1.448174715,10.2209444,-25.02990341,-27.64209747,12.17027473,-0.077148438,0.154296875,-0.404785156, 
4129,1245189072,0.979921281,0.094435237,-0.160182431,0.071970761,0.581761599,1.434476614,10.13668156,-30.48323631,-42.62759018,2.257861614,-0.059082031,0.142089844,-0.381347656, 
4130,1245197405,0.979527891,0.092409953,-0.164456829,0.070295542,1.055888891,1.97236526,9.964874268,-35.07934952,-58.49943542,-12.36821651,-0.068115234,0.128417969,-0.376464844, 
4131,1245205738,0.978901803,0.09077806,-0.170314729,0.067124099,0.511824369,1.479702592,10.04688168,-34.57610321,-82.1751709,-31.17181587,-0.062011719,0.118164063,-0.356201172, 
4132,1245214071,0.977717102,0.090045653,-0.178858355,0.063030973,0.276751459,-0.19076848,11.78412056,-26.23178482,-122.0828857,-41.82089233,-0.074707031,0.104248047,-0.353027344, 
4133,1245222404,0.975552499,0.088889107,-0.192495286,0.057821367,1.503326535,2.297410488,12.48387909,-38.06124115,-193.5583649,-48.61384583,-0.075927734,0.091796875,-0.333496094, 
4134,1245230737,0.968145907,0.091209628,-0.226091295,0.057085983,-18.89573288,4.486812592,21.28451157,11.1481781,-473.0089722,30.75860596,-0.107177734,0.082275391,-0.321777344, 
4135,1245239070,0.955605567,0.098087832,-0.271380812,0.059591994,-3.673739433,4.402023315,13.87285805,79.02554321,-643.916748,78.49807739,-0.139160156,0.070800781,-0.291015625, 
4136,1245247403,0.938997626,0.103629023,-0.32187137,0.062812492,-0.135544598,5.756100655,13.06361485,65.51482391,-725.8827515,103.2097549,-0.202636719,0.062988281,-0.263916016, 
4137,1245255736,0.917657733,0.105991915,-0.377325416,0.065556571,-2.622051239,4.198550224,14.2253952,24.65719795,-808.7565918,122.4164047,-0.246582031,0.063476563,-0.212646484, 
4138,1245264069,0.890331149,0.105248421,-0.438117623,0.065485641,-3.969130754,5.878484249,16.16012383,-25.12118912,-908.909729,116.096344,-0.317626953,0.066162109,-0.156738281, 
4139,1245272402,0.855376899,0.096164525,-0.505228639,0.061876245,-4.0577631,10.01823711,20.80609894,-143.4695129,-1030.030273,139.2448425,-0.362304688,0.082519531,-0.075683594, 
4140,1245280735,0.815936446,0.078843683,-0.5709005,0.045893628,1.145917892,14.01102734,25.50387192,-319.2238159,-1053.887085,52.60607147,-0.423339844,0.112548828,0.028320313, 
4141,1245289068,0.790703714,0.061078236,-0.608988106,0.013872717,30.54601669,15.6767683,36.90634155,-448.0900879,-649.2437134,-162.6121521,-0.450683594,0.117919922,0.128662109, 
4142,1245297401,0.781863868,0.04159705,-0.62203145,-0.006118098,19.08616638,-18.24242401,38.00376129,-374.7451782,-228.8316193,-41.78269577,-0.486572266,0.132080078,0.193359375, 
4143,1245305734,0.780639529,0.045566481,-0.623189449,-0.012748141,7.094505787,-39.81308746,29.03287506,-13.64592075,-26.56938171,-104.5111923,-0.494384766,0.139892578,0.207763672, 
4144,1245314067,0.778083384,0.063920602,-0.624898732,-0.002023736,1.713123441,-17.93086433,14.58384609,290.4831543,-30.18308067,-41.74059677,-0.527832031,0.147705078,0.200927734, 
4145,1245322400,0.774507761,0.077096567,-0.627815485,0.006592125,1.012392044,1.629953742,7.222531796,217.9121399,-54.46237564,-18.66690254,-0.531738281,0.161621094,0.179199219, 
4146,1245330733,0.771954238,0.079005346,-0.63069427,0.008457193,2.758423328,7.445469379,6.527237892,38.50070953,-50.7657814,6.473598957,-0.563720703,0.177490234,0.177490234, 
4147,1245339066,0.771706164,0.073743463,-0.631653249,0.006904647,3.499036074,-2.239599943,6.833465576,-69.49493408,-13.97225475,30.06341553,-0.565917969,0.202148438,0.169677734, 
4148,1245347399,0.772420526,0.069760032,-0.63123101,0.007019162,2.897904396,-10.5585041,6.006323338,-42.34019089,11.31746387,35.12480927,-0.592041016,0.222900391,0.166015625, 
4149,1245355732,0.773434103,0.069484539,-0.629975379,0.010218479,3.172745466,-8.051849365,5.711927414,23.66149139,24.61073112,34.92527008,-0.593261719,0.251708984,0.154785156, 
4150,1245364065,0.775095105,0.069197088,-0.627868474,0.014914691,3.237867117,-2.876775265,6.545918941,35.95842361,41.4620285,49.99655151,-0.619140625,0.279052734,0.132324219, 
4151,1245372398,0.777559519,0.068175778,-0.624797285,0.019584633,2.333383322,-0.294754773,7.959321976,27.3896389,58.00107193,54.93356705,-0.615234375,0.309326172,0.100097656, 
4152,1245380731,0.78069061,0.067148097,-0.620838344,0.023978112,2.319596529,0.793901563,10.63081837,24.51325035,73.76496124,51.05791855,-0.635498047,0.334228516,0.076660156, 
4153,1245389064,0.785022199,0.066698991,-0.615231931,0.027983721,3.333944798,2.311812878,13.95905781,26.90257454,100.2917786,39.99300003,-0.623779297,0.364501953,0.038818359, 
4154,1245397397,0.790961266,0.066912457,-0.607379436,0.031548791,3.448102474,3.920061588,15.50742531,29.66365814,138.3438416,26.99601555,-0.641357422,0.394287109,0.002441406, 
4155,1245405730,0.798459828,0.068012953,-0.597192407,0.034632117,2.897311211,5.108148098,13.68359947,34.9202919,174.9670715,11.50415039,-0.620361328,0.423339844,-0.049072266, 
4156,1245414063,0.806920946,0.069537416,-0.585416257,0.036510043,2.619162083,6.32937336,10.85166359,29.47870445,199.9615784,-7.139457226,-0.630126953,0.455322266,-0.095214844, 
4157,1245422396,0.816193223,0.070796192,-0.5722363,0.036937524,3.209578991,6.81628561,8.142464638,14.82340813,219.7248993,-22.81594467,-0.595947266,0.484863281,-0.148925781, 
4158,1245430729,0.826062918,0.072011903,-0.55780077,0.035985984,3.571509361,6.072847843,5.735251904,3.503579617,238.294342,-39.51188278,-0.605712891,0.510986328,-0.195800781, 
4159,1245439062,0.836174965,0.073663935,-0.542442381,0.033812892,3.417203426,5.251739025,3.913654327,-0.652457476,248.0451813,-57.67608643,-0.565673828,0.538085938,-0.245849609, 
